flt_nm,mjd,fluxcal,fluxcalerr,processing
473,56534.233,33.8358,5.838429,raw
473,56537.22,34.847176,7.4843087,raw
473,56543.282,66.52106,3.9335196,raw
473,56547.24,56.50059,4.8437014,raw
473,56563.244,13.709253,3.5696104,raw
473,56567.185,15.170266,4.605647,raw
473,56594.118,24.836477,7.9171147,raw
784,56537.225,111.10807,11.415917,raw
784,56543.287,153.16815,7.41935,raw
784,56547.244,199.63683,7.7565165,raw
784,56551.235,182.19476,14.776921,raw
784,56559.223,167.8753,14.705862,raw
784,56563.248,135.01962,6.067836,raw
784,56567.189,103.978874,7.6260066,raw
784,56575.168,98.41651,5.8324957,raw
784,56579.157,106.150894,11.299023,raw
784,56590.315,94.464615,18.43133,raw
784,56594.123,71.126976,12.70459,raw
784,56602.095,70.276245,5.94564,raw
784,56609.087,64.21614,9.3514595,raw
784,56625.215,56.843903,8.163892,raw
784,56629.042,96.43297,11.008389,raw
784,56636.046,37.709167,6.6167355,raw
642,56534.235,77.84293,7.584411,raw
642,56537.222,54.207047,9.067516,raw
642,56543.284,92.044464,6.0059643,raw
642,56547.242,120.894714,6.609729,raw
642,56551.233,105.34872,18.677753,raw
642,56559.221,86.38961,13.389621,raw
642,56563.246,74.77023,5.039718,raw
642,56567.187,57.558575,6.3034606,raw
642,56575.166,49.198727,4.486112,raw
642,56579.155,48.077526,10.87439,raw
642,56590.313,53.07592,13.799792,raw
642,56602.093,43.88248,4.4508286,raw
642,56625.213,32.887657,5.0325665,raw
642,56636.044,40.471466,6.1901736,raw
926,56536.252,218.8721,55.004906,raw
926,56537.227,75.211494,14.059348,raw
926,56547.247,168.97972,9.392924,raw
926,56551.238,187.13803,16.000675,raw
926,56559.226,208.91338,14.113551,raw
926,56563.251,199.09789,7.896477,raw
926,56567.192,173.07121,9.069158,raw
926,56575.171,144.99463,6.9163604,raw
926,56579.16,134.39262,11.916394,raw
926,56590.318,126.604416,16.78374,raw
926,56594.125,60.659916,14.846052,raw
926,56602.098,89.04463,7.129858,raw
926,56606.088,77.03083,22.611105,raw
926,56609.09,116.82323,11.548534,raw
926,56625.217,57.183533,8.529013,raw
926,56629.045,48.80688,13.428876,raw
926,56636.049,77.25678,7.7094617,raw
473,56534.233,32.508016215646045,5.2104467967077746,gp
473,56534.8378989899,33.99031474705124,4.860210216621574,gp
473,56535.4427979798,35.569813925264626,4.79042992572719,gp
473,56536.0476969697,37.29616231449743,4.873316900453117,gp
473,56536.6525959596,39.219608436688254,5.029564462164296,gp
473,56537.257494949496,41.39141647333322,5.23801840269801,gp
473,56537.862393939395,43.83523715175326,5.490026393032414,gp
473,56538.467292929294,46.47971047088342,5.714696642288175,gp
473,56539.07219191919,49.23435528097082,5.8457605220372235,gp
473,56539.67709090909,52.008730840986175,5.840912247245808,gp
473,56540.28198989899,54.71155687606199,5.679726119638818,gp
473,56540.88688888889,57.249825587267324,5.362473124874388,gp
473,56541.49178787879,59.5278994234906,4.912637299398439,gp
473,56542.09668686869,61.44658833134469,4.385475061629036,gp
473,56542.70158585859,62.90220006590614,3.8841642569783934,gp
473,56543.30648484849,63.785559485732335,3.570762973018364,gp
473,56543.911383838386,64.02364684562671,3.5605342502764703,gp
473,56544.516282828285,63.687489412355234,3.7133452971479692,gp
473,56545.121181818184,62.8750300873039,3.8715312410589022,gp
473,56545.72608080808,61.678559648720075,3.9714484325154844,gp
473,56546.33097979798,60.185573328220265,4.047796726264218,gp
473,56546.93587878788,58.47959170073597,4.225247663864893,gp
473,56547.54077777778,56.63976480151676,4.6745275815437,gp
473,56548.14567676768,54.71514315200898,5.42082368012255,gp
473,56548.75057575758,52.72496187608481,6.341085557028553,gp
473,56549.35547474748,50.68550029345322,7.330855210484139,gp
473,56549.960373737376,48.6114980041468,8.319896005545855,gp
473,56550.565272727275,46.516331218514466,9.262593105085186,gp
473,56551.170171717175,44.4121773963498,10.128761965695812,gp
473,56551.77507070707,42.31016941679409,10.897826700206505,gp
473,56552.37996969697,40.22054042954717,11.555406167808165,gp
473,56552.98486868687,38.15276047474223,12.091300439409054,gp
473,56553.58976767677,36.115665903233875,12.498269774995801,gp
473,56554.19466666667,34.11758257866384,12.771275113523924,gp
473,56554.79956565657,32.16644379922104,12.907002297287288,gp
473,56555.40446464647,30.269903840174358,12.90357401441304,gp
473,56556.00936363637,28.43544798587746,12.760398367763148,gp
473,56556.614262626266,26.6704998938154,12.478129848875511,gp
473,56557.219161616165,24.982527113075186,12.058737611258364,gp
473,56557.824060606064,23.379145563484933,11.505694095359146,gp
473,56558.42895959596,21.86822377135898,10.824321060004642,gp
473,56559.03385858586,20.457987653018627,10.022370749764006,gp
473,56559.63875757576,19.157126636452993,9.110999856676832,gp
473,56560.24365656566,17.974901916342,8.10646614200431,gp
473,56560.84855555556,16.921257647904426,7.033272783744049,gp
473,56561.45345454546,16.00693589945984,5.930416852745788,gp
473,56562.05835353536,15.243596203759884,4.864404015921161,gp
473,56562.66325252526,14.643940573782029,3.9544788362878007,gp
473,56563.268151515156,14.22184432113058,3.3967089897117373,gp
473,56563.873050505055,13.982635632353896,3.3207538941429613,gp
473,56564.47794949495,13.898003914308283,3.502972951396252,gp
473,56565.082848484846,13.932996164285008,3.7028358167609006,gp
473,56565.687747474745,14.053460181676257,3.8260897481659515,gp
473,56566.292646464644,14.225733090514765,3.9103063724239373,gp
473,56566.89754545454,14.416332545300351,4.1045852342261595,gp
473,56567.50244444444,14.592613298538968,4.6139145713178245,gp
473,56568.10734343434,14.741320636904968,5.473920631667638,gp
473,56568.71224242424,14.867224441655225,6.557752672867206,gp
473,56569.31714141414,14.975298337993443,7.759464532423288,gp
473,56569.92204040404,15.070045989948015,9.010035418456612,gp
473,56570.52693939394,15.155539842568654,10.26609868078013,gp
473,56571.13183838384,15.23545621626533,11.499861569165242,gp
473,56571.736737373736,15.313106988328055,12.692976254101517,gp
473,56572.341636363635,15.391468073789166,13.833036297437298,gp
473,56572.946535353534,15.473204896236984,14.911533742776191,gp
473,56573.55143434343,15.560695018752373,15.922613893252471,gp
473,56574.15633333333,15.656048085703631,16.86227803359499,gp
473,56574.76123232323,15.761123207646346,17.727848711291877,gp
473,56575.36613131313,15.877543903860108,18.517596235396084,gp
473,56575.97103030303,16.00671069998545,19.230468767993138,gp
473,56576.57592929293,16.149811461790588,19.865891868752993,gp
473,56577.18082828283,16.3078295301236,20.4236164511238,gp
473,56577.78572727273,16.481549706457134,20.903601703268123,gp
473,56578.390626262626,16.671562123144398,21.305924105841033,gp
473,56578.995525252525,16.8782640173806,21.630706549567048,gp
473,56579.600424242424,17.10185941275982,21.87806343052548,gp
473,56580.20532323232,17.342356697321712,22.048058882407368,gp
