#band: central wavelength of the passband of the observation in nm
#mjd: time of the observation as modified julian date in days
#fluxcal: simulated observed flux (from SNANA)
#fluxcalerr: error of fluxcal
#processing: which processing was done to get the datapoint
band,mjd,fluxcal,fluxcalerr,processing
361.7,0.0,10.989670753479004,5.451479434967041,raw
361.7,27.966800000001967,-18.937772750854492,8.013154983520508,raw
361.7,27.986700000001292,-9.508339881896973,8.540655136108398,raw
361.7,35.89549999999872,-4.480001926422119,5.840220928192139,raw
361.7,114.71929999999702,9.453129768371582,7.491903305053711,raw
361.7,118.71949999999924,-2.284803867340088,10.093372344970703,raw
361.7,0.0,7.3438035444201555,4.470192051356407,gp
361.7,1.199186868686861,7.087509444477531,4.72910461649647,gp
361.7,2.398373737373722,6.519541041397644,5.265886578554592,gp
361.7,3.5975606060605827,5.79088945351515,5.834093857917318,gp
361.7,4.796747474747444,4.997270282679676,6.330763181980603,gp
361.7,5.995934343434305,4.196292153974153,6.728985147518532,gp
361.7,7.195121212121165,3.419563445306359,7.032682371916319,gp
361.7,8.394308080808027,2.681160716398039,7.255999074118307,gp
361.7,9.593494949494888,1.9834979484049706,7.414648184351374,gp
361.7,10.792681818181748,1.3213558847304356,7.522460538883151,gp
361.7,11.99186868686861,0.684628951016751,7.59017065654505,gp
361.7,13.19105555555547,0.060204092035560305,7.625131859299647,gp
361.7,14.39024242424233,-0.5667124318354173,7.631363078655515,gp
361.7,15.589429292929193,-1.2115672535189819,7.609651166297521,gp
361.7,16.788616161616055,-1.8895119474228776,7.557594249555421,gp
361.7,17.987803030302913,-2.614323774804,7.469571678998346,gp
361.7,19.186989898989776,-3.3969668986972086,7.336716480596842,gp
361.7,20.386176767676638,-4.243521886589315,7.147091158643181,gp
361.7,21.585363636363496,-5.152136079094861,6.886492755609663,gp
361.7,22.78455050505036,-6.108533397550487,6.540771706073385,gp
361.7,23.98373737373722,-7.079458168899298,6.101538946027549,gp
361.7,25.18292424242408,-8.003197577583318,5.579252077665269,gp
361.7,26.38211111111094,-8.776009225075443,5.0312096978063074,gp
361.7,27.581297979797803,-9.232843613080915,4.609249367472501,gp
361.7,28.78048484848466,-9.156584078601028,4.545736415495844,gp
361.7,29.979671717171524,-8.618930951137488,4.735241892215694,gp
361.7,31.178858585858386,-7.836712840686043,4.907182039473774,gp
361.7,32.378045454545244,-6.953023760043604,4.92977159962722,gp
361.7,33.57723232323211,-6.057472739305369,4.789097093767658,gp
361.7,34.77641919191897,-5.2032635924672395,4.582932047339343,gp
361.7,35.97560606060583,-4.4191882360541,4.549644050578885,gp
361.7,37.17479292929269,-3.718259924156596,4.898074858305997,gp
361.7,38.37397979797955,-3.1041511459083857,5.43355048489024,gp
361.7,39.57316666666641,-2.5744330204298183,5.972105486859362,gp
361.7,40.772353535353275,-2.123100594565995,6.4368995696565445,gp
361.7,41.971540404040134,-1.742369866711018,6.808959668959879,gp
361.7,43.17072727272699,-1.4238318310644564,7.093813776935776,gp
361.7,44.36991414141386,-1.1591655420906226,7.305418909202828,gp
361.7,45.56910101010072,-0.9405529895189605,7.459108909570271,gp
361.7,46.768287878787575,-0.7608959862027945,7.568745363749151,gp
361.7,47.96747474747444,-0.6139047742345461,7.645790779194444,gp
361.7,49.1666616161613,-0.4941063271455279,7.699239955552655,gp
361.7,50.36584848484816,-0.39680493740539186,7.735903876545221,gp
361.7,51.56503535353502,-0.31801685474335833,7.760804129206942,gp
361.7,52.76422222222188,-0.25439319046678166,7.777565323777294,gp
361.7,53.96340909090874,-0.20314008834312405,7.788758241303198,gp
361.7,55.162595959595606,-0.16194160527796223,7.7961793027039095,gp
361.7,56.361782828282465,-0.12888835579869853,7.801067814485345,gp
361.7,57.56096969696932,-0.10241340199693443,7.804269228475677,gp
361.7,58.76015656565619,-0.08123586405544284,7.806354661974157,gp
361.7,59.95934343434305,-0.06431210732950048,7.807706570304575,gp
361.7,61.15853030302991,-0.05079400408886164,7.808579093725264,gp
361.7,62.35771717171677,-0.039993583030001535,7.8091399431783515,gp
361.7,63.55690404040363,-0.03135330605356709,7.809499108170699,gp
361.7,64.75609090909049,-0.024421207258797723,7.809728319351625,gp
361.7,65.95527777777735,-0.018830164886084366,7.809874118187189,gp
361.7,67.15446464646422,-0.014280633812624984,7.809966560200168,gp
361.7,68.35365151515107,-0.010526231570219136,7.810024967109377,gp
361.7,69.55283838383794,-0.007361636663087771,7.8100617022526295,gp
361.7,70.7520252525248,-0.004612319266454686,7.810084631777859,gp
361.7,71.95121212121165,-0.0021256782991314832,7.810098716907768,gp
361.7,73.15039898989852,0.00023679614639969537,7.810107033147783,gp
361.7,74.34958585858539,0.002606680630153373,7.81011141023381,gp
361.7,75.54877272727224,0.005115416362862703,7.810112816893922,gp
361.7,76.7479595959591,0.007901051061751182,7.810111566205029,gp
361.7,77.94714646464597,0.01111522108981841,7.810107382473961,gp
361.7,79.14633333333282,0.014930671270153933,7.810099343124365,gp
361.7,80.34552020201969,0.019549617893747984,7.810085684107012,gp
361.7,81.54470707070655,0.025213274190797337,7.810063430341539,gp
361.7,82.7438939393934,0.032212874643816704,7.810027778813757,gp
361.7,83.94308080808027,0.040902551597956895,7.80997111535571,gp
361.7,85.14226767676713,0.051714429597267166,7.8098814791821445,gp
361.7,86.34145454545398,0.06517630218587378,7.809740191578532,gp
361.7,87.54064141414085,0.08193223138570553,7.8095182225812545,gp
361.7,88.73982828282772,0.10276634533186146,7.809170662996545,gp
361.7,89.93901515151457,0.12862998086552035,7.808628373689182,gp
361.7,91.13820202020143,0.16067209108974018,7.807785468402794,gp
361.7,92.3373888888883,0.2002724642216569,7.8064807137834045,gp
361.7,93.53657575757515,0.2490767104004606,7.804470162788428,gp
361.7,94.73576262626202,0.30903107004367714,7.80138734564728,gp
361.7,95.93494949494888,0.3824137444085074,7.7966861242207735,gp
361.7,97.13413636363573,0.4718574558681471,7.7895599328478555,gp
361.7,98.3333232323226,0.5803550477005508,7.778829768874272,gp
361.7,99.53251010100946,0.7112357651313543,7.762792374466366,gp
361.7,100.73169696969632,0.8680939165448229,7.7390203796642565,gp
361.7,101.93088383838318,1.054643202615442,7.7041092416128,gp
361.7,103.13007070707005,1.2744581705746834,7.653374262831461,gp
361.7,104.3292575757569,1.5305476999711403,7.580519512158072,gp
361.7,105.52844444444376,1.8246823794749423,7.477337696107486,gp
361.7,106.72763131313063,2.1563656728815754,7.3335722719405405,gp
361.7,107.92681818181748,2.521294608090215,7.137212891370955,gp
361.7,109.12600505050435,2.9090948921459727,6.875769584489173,gp
361.7,110.32519191919121,3.300031809911735,6.53961645513315,gp
361.7,111.52437878787806,3.6602838187205187,6.129552684691312,gp
361.7,112.72356565656493,3.9352093456633566,5.672420962646123,gp
361.7,113.9227525252518,4.03982399948164,5.248790371435518,gp
361.7,115.12193939393865,3.8482257476749577,5.018279844320432,gp
361.7,116.32112626262551,3.3398843726193466,5.042767593709008,gp
361.7,117.52031313131238,2.6886456076620644,5.195163750319466,gp
361.7,118.71949999999924,2.053287148514274,5.442244240863315,gp
482.7,0.0,5.489006519317627,3.912554979324341,raw
