#band: central wavelength of the passband of the observation in nm
#mjd: time of the observation as modified julian date in days
#fluxcal: simulated observed flux (from SNANA)
#fluxcalerr: error of fluxcal
#processing: which processing was done to get the datapoint
band,mjd,fluxcal,fluxcalerr,processing
473,56645.078,31.053406,9.252011,raw
473,56649.166,40.381607,8.320037,raw
473,56653.086,80.948105,5.80098,raw
473,56660.089,56.073975,3.0391784,raw
473,56667.116,37.949776,7.0266223,raw
473,56682.081,16.868595,3.1581779,raw
473,56686.121,24.821198,3.9826992,raw
473,56693.034,33.498806,5.120345,raw
784,56645.082,50.875244,8.038355,raw
784,56649.17,106.88325,8.793733,raw
784,56653.09,123.58167,15.589608,raw
784,56660.093,109.74248,5.319259,raw
784,56667.12,112.43093,7.8728886,raw
784,56675.104,71.41656,8.496851,raw
784,56682.086,84.81717,6.3105216,raw
784,56686.125,77.06893,7.1415405,raw
784,56693.039,92.267975,6.8805385,raw
642,56645.08,57.818176,9.026176,raw
642,56649.168,94.46453,7.5633736,raw
642,56653.088,130.25467,9.425324,raw
642,56660.091,92.80243,3.9928987,raw
642,56667.118,104.19934,6.942686,raw
642,56675.102,59.702904,8.6243,raw
642,56682.084,63.806038,4.4525847,raw
642,56686.123,65.79922,5.3222747,raw
642,56693.037,78.94514,5.633536,raw
926,56645.085,38.49118,7.54401,raw
926,56649.173,98.4957,9.96098,raw
926,56653.093,114.53983,10.812628,raw
926,56660.096,98.33217,6.7860227,raw
926,56667.123,116.90834,10.187743,raw
926,56675.107,49.748768,10.058354,raw
926,56682.088,80.04344,8.041276,raw
926,56686.128,92.28786,9.049065,raw
926,56693.041,82.31071,8.857581,raw
473,56645.078,29.73086812667941,8.129869621075692,gp
473,56645.56240404041,31.397915751358312,7.6664367538181715,gp
473,56646.046808080806,33.17655469134036,7.39305563409052,gp
473,56646.53121212121,35.091724245589404,7.222647023908472,gp
473,56647.01561616162,37.168919733277306,7.083233091986405,gp
473,56647.500020202024,39.43435478220965,6.9292911631108,gp
473,56647.98442424242,41.91512671335062,6.744628997812483,gp
473,56648.46882828283,44.639385886106595,6.541064760158136,gp
473,56648.953232323234,47.63650988584226,6.354481111796581,gp
473,56649.43763636364,50.932570857531346,6.232418873192536,gp
473,56649.92204040404,54.47239652877482,6.163276571360389,gp
473,56650.406444444445,58.131270307008435,6.086934172340353,gp
473,56650.89084848485,61.782346923008504,5.9597880910203616,gp
473,56651.37525252526,65.29792950827834,5.766273434232842,gp
473,56651.859656565655,68.54847586990238,5.525412196267497,gp
473,56652.34406060606,71.4015929768928,5.2972176346744035,gp
473,56652.82846464647,73.72101399393415,5.184168176609366,gp
473,56653.31286868687,75.36963158645244,5.3065548258002995,gp
473,56653.79727272727,76.31383084677702,5.665640148414738,gp
473,56654.28167676768,76.63264585297352,6.135713289635193,gp
473,56654.766080808084,76.40541353537765,6.604018972088507,gp
473,56655.25048484848,75.70638811040178,6.990865668928079,gp
473,56655.73488888889,74.60529302624502,7.2441916225701055,gp
473,56656.219292929294,73.16784586397068,7.331405749844073,gp
473,56656.7036969697,71.45625912100263,7.2336442622178065,gp
473,56657.1881010101,69.5297196812486,6.942710687926651,gp
473,56657.672505050505,67.4448496656961,6.460350174059941,gp
473,56658.15690909091,65.25615126220228,5.800267393387905,gp
473,56658.64131313132,63.01643804803132,4.99528609664519,gp
473,56659.125717171715,60.77725524955207,4.117512148232782,gp
473,56659.61012121212,58.58929132377733,3.332260356578627,gp
473,56660.09452525253,56.50278318449156,2.9848161149091537,gp
473,56660.57892929293,54.55710936539708,3.3675922253982926,gp
473,56661.06333333333,52.750124439452975,4.183125366390405,gp
473,56661.54773737374,51.06986995418933,5.093726336237026,gp
473,56662.03214141414,49.504603701182816,5.938062393777079,gp
473,56662.51654545455,48.0427358739735,6.644994204979612,gp
473,56663.00094949495,46.67276478195009,7.181607173484175,gp
