#band: central wavelength of the passband of the observation in nm
#mjd: time of the observation as modified julian date in days
#fluxcal: simulated observed flux (from SNANA)
#fluxcalerr: error of fluxcal
#processing: which processing was done to get the datapoint
band,mjd,fluxcal,fluxcalerr,processing
361.7,0.0,3.424222469329834,6.77018928527832,raw
361.7,0.000800000001618173,1.4294170141220093,7.41471004486084,raw
361.7,0.9979999999995925,2.025886297225952,6.7450971603393555,raw
361.7,25.00239999999758,13.210814476013184,6.463314533233643,raw
361.7,355.00389999999607,5.01373815536499,4.993876934051514,raw
361.7,355.0043000000005,-0.4245390295982361,4.782310962677002,raw
361.7,382.0242999999973,-7.86814022064209,6.495707035064697,raw
361.7,384.9305999999997,-9.363348960876465,6.944267272949219,raw
361.7,437.81059999999707,-9.599991798400879,7.00663423538208,raw
361.7,0.0,2.3638191651641205,2.9884153384276475,gp
361.7,4.4223292929292635,2.7986076643365236,3.02658978876951,gp
361.7,8.844658585858527,3.2658827386502858,3.1823869156235696,gp
361.7,13.266987878787791,3.736348282340097,3.331701334706779,gp
361.7,17.689317171717054,4.161162578062935,3.4324322320545892,gp
361.7,22.111646464646316,4.461444298326123,3.505348888658942,gp
361.7,26.533975757575583,4.516072498732499,3.6167890261726945,gp
361.7,30.956305050504845,4.290495788741072,3.794960912983039,gp
361.7,35.37863434343411,3.9072442539851076,3.98870987878777,gp
361.7,39.80096363636337,3.4564227293907304,4.164206106061879,gp
361.7,44.22329292929263,2.993617944276382,4.308476095184913,gp
361.7,48.645622222221895,2.5513629027926106,4.4202339295863124,gp
361.7,53.067951515151165,2.1470655991636742,4.503383921074795,gp
361.7,57.49028080808043,1.788443985425309,4.563445197527582,gp
361.7,61.91261010100969,1.4772113822282513,4.605842195906045,gp
361.7,66.33493939393895,1.211541999641044,4.635216905851173,gp
361.7,70.75726868686822,0.9876920504658676,4.655254396939291,gp
361.7,75.17959797979748,0.8010414299747719,4.668742121118871,gp
361.7,79.60192727272674,0.6467419766710649,4.677717121979945,gp
361.7,84.024256565656,0.52010210773923,4.683629405007741,gp
361.7,88.44658585858527,0.4167977493172358,4.687489662217752,gp
361.7,92.86891515151453,0.3329713286099751,4.6899902972773395,gp
361.7,97.29124444444379,0.26526081906206417,4.691598812247225,gp
361.7,101.71357373737305,0.2107870212504643,4.692626960362526,gp
361.7,106.13590303030233,0.16711768766609766,4.693280412489232,gp
361.7,110.55823232323159,0.132220516123634,4.693693588365317,gp
361.7,114.98056161616086,0.10441255540536386,4.693953618916746,gp
361.7,119.40289090909012,0.08231055458457029,4.694116571569135,gp
