#period: folded  time of the object shown over one period in days
#fluxcal: simulated observed flux (from SNANA)
#fluxcalerr: error of fluxcal
#processing: which processing was done to get the datapoint
band,period,fluxcal,fluxcalerr,processing
361.7,0.2721362339526889,5.499390125274658,8.076085090637207,raw
361.7,0.27563623394624487,-0.5599024295806885,6.179527282714844,raw
361.7,1.2643362339500017,3.878269910812378,7.69838809967041,raw
361.7,1.6111942428023196,1.4643563032150269,6.3736114501953125,raw
361.7,2.70399424279573,1.4081333875656128,8.187677383422852,raw
361.7,2.9914273958813538,3.3772287368774414,10.268917083740234,raw
361.7,3.690177117757976,0.8216938376426697,5.76538610458374,raw
361.7,3.8214599927100075,-1.6566073894500732,4.507295608520508,raw
361.7,4.897459992708847,-3.5248911380767822,9.918289184570312,raw
361.7,4.89875999271374,1.4944103956222534,9.832836151123047,raw
361.7,0.2721362339526889,0.0009493352236240554,0.08076997786031628,gp
361.7,0.31886980727350756,0.0009606170377838611,0.08076968746575472,gp
361.7,0.3656033805943263,0.0009710909319756256,0.08076942553751026,gp
361.7,0.41233695391514497,0.000980807296800578,0.08076918842618558,gp
361.7,0.45907052723596364,0.0009898094806702685,0.08076897265223769,gp
361.7,0.5058041005567824,0.0009981339278416768,0.08076877494861362,gp
361.7,0.5525376738776011,0.0010058102890330087,0.08076859229476213,gp
361.7,0.5992712471984198,0.0010128615073252871,0.08076842194371729,gp
361.7,0.6460048205192385,0.001019303879575967,0.08076826144340028,gp
361.7,0.6927383938400571,0.001025147093499153,0.08076810865310048,gp
361.7,0.7394719671608758,0.0010303942404957572,0.08076796175592774,gp
361.7,0.7862055404816946,0.0010350418042458552,0.08076781926787432,gp
361.7,0.8329391138025133,0.0010390796250044335,0.08076768004398285,gp
361.7,0.879672687123332,0.0010424908394704498,0.08076754328198404,gp
361.7,0.9264062604441508,0.0010452517960274886,0.08076740852364217,gp
361.7,0.9731398337649693,0.0010473319450820776,0.08076727565392476,gp
361.7,1.019873407085788,0.001048693704152755,0.08076714489799407,gp
361.7,1.0666069804066067,0.0010492922972890459,0.08076701681589793,gp
361.7,1.1133405537274255,0.0010490755683244298,0.08076689229471648,gp
361.7,1.1600741270482442,0.0010479837673909409,0.0807667725377939,gp
361.7,1.206807700369063,0.0010459493100450665,0.08076665905055141,gp
361.7,1.2535412736898814,0.001042896508274878,0.08076655362223367,gp
361.7,1.3002748470107004,0.0010387528800791714,0.08076645806463714,gp
361.7,1.347008420331519,0.0010335321538135272,0.08076637248090554,gp
361.7,1.3937419936523376,0.0010272858082683955,0.08076629625920159,gp
361.7,1.4404755669731564,0.0010200572566660929,0.08076622902493791,gp
361.7,1.487209140293975,0.0010118817333501684,0.08076617064899853,gp
361.7,1.5339427136147938,0.0010027864659376247,0.08076612124291496,gp
361.7,1.5806762869356126,0.0009927908189500943,0.08076608114732586,gp
361.7,1.627409860256431,0.0009819069964436082,0.0807660508814606,gp
361.7,1.6741434335772498,0.0009701715499821777,0.08076602941137696,gp
361.7,1.7208770068980686,0.0009576614039636155,0.08076601328522336,gp
361.7,1.7676105802188873,0.0009444502908133432,0.08076599904598983,gp
361.7,1.814344153539706,0.0009306051870038446,0.08076598346923052,gp
361.7,1.8610777268605248,0.0009161866381290376,0.08076596358235846,gp
361.7,1.9078113001813435,0.0009012490605527998,0.08076593667937981,gp
361.7,1.954544873502162,0.0008858410206043712,0.08076590033200176,gp
361.7,2.0012784468229805,0.0008700054922275962,0.08076585239790629,gp
361.7,2.0480120201437995,0.0008537800939277311,0.08076579102685394,gp
361.7,2.094745593464618,0.0008371973057986633,0.08076571466516848,gp
361.7,2.141479166785437,0.0008202846673547102,0.08076562205904998,gp
361.7,2.1882127401062554,0.0008030649568345319,0.08076551225706989,gp
361.7,2.234946313427074,0.0007855563525899373,0.08076538461211515,gp
361.7,2.281679886747893,0.0007677725771193732,0.08076523878296638,gp
361.7,2.328413460068712,0.0007497230242544794,0.08076507473561774,gp
361.7,2.3751470333895304,0.0007314128699581721,0.08076489274436975,gp
361.7,2.421880606710349,0.0007128431671441184,0.08076469339265073,gp
361.7,2.468614180031168,0.0006940109248800769,0.08076447757344594,gp
361.7,2.5153477533519863,0.000674909172291275,0.08076424648913291,gp
361.7,2.5620813266728053,0.0006555270074346198,0.08076400165043764,gp
361.7,2.608814899993624,0.0006358496313700443,0.08076374487413449,gp
361.7,2.6555484733144428,0.0006158583676114597,0.08076347827901434,gp
361.7,2.7022820466352613,0.000595530667096592,0.08076320427953465,gp
361.7,2.74901561995608,0.0005748474229349431,0.08076292516267228,gp
361.7,2.7957491932768987,0.0005538183623427587,0.08076264164925621,gp
361.7,2.8424827665977173,0.0005324585848716074,0.08076235424350311,gp
361.7,2.889216339918536,0.0005107795855570742,0.0807620637713414,gp
361.7,2.9359499132393547,0.0004887893884524779,0.0807617713992378,gp
361.7,2.9826834865601732,0.0004664926678275845,0.08076147864899871,gp
361.7,3.029417059880992,0.0004438975680929173,0.0807611872504715,gp
361.7,3.0761506332018107,0.00042105672409167264,0.08076089818885458,gp
361.7,3.1228842065226297,0.00039804053479657845,0.08076061236320271,gp
361.7,3.169617779843448,0.0003749170481383555,0.08076033109531863,gp
361.7,3.216351353164267,0.0003517522487285653,0.08076005615426199,gp
361.7,3.2630849264850856,0.000328610419491798,0.08075978977509385,gp
361.7,3.309818499805904,0.0003055544965815539,0.08075953467374242,gp
361.7,3.356552073126723,0.0002826464187527729,0.08075929405776493,gp
361.7,3.4032856464475416,0.0002599474723470591,0.08075907163259087,gp
361.7,3.4500192197683606,0.00023751863303296677,0.08075887160263112,gp
361.7,3.496752793089179,0.00021542090543326913,0.08075869866642262,gp
361.7,3.543486366409998,0.00019371566176383574,0.08075855800474485,gp
361.7,3.5902199397308165,0.00017246498060464582,0.08075845526038873,gp
361.7,3.636953513051635,0.00015173198692247408,0.08075839650797495,gp
361.7,3.683687086372454,0.00013158119446697914,0.08075838821190419,gp
361.7,3.7304206596932725,0.00011208500938109756,0.0807584365740997,gp
361.7,3.7771542330140915,0.00009335549139679107,0.08075854443708558,gp
361.7,3.82388780633491,0.00007552148172014923,0.08075871352160556,gp
361.7,3.8706213796557285,0.00005867806775461478,0.08075894399413933,gp
361.7,3.9173549529765475,0.0000427972434039982,0.08075923015259177,gp
361.7,3.964088526297366,0.000027827546168615762,0.08075956526693959,gp
361.7,4.010822099618185,0.000013721025002286956,0.08075994294567995,gp
361.7,4.057555672939003,4.331075624185133e-7,0.08076035718508669,gp
361.7,4.104289246259822,-0.000012077522401889392,0.08076080240514837,gp
361.7,4.151022819580641,-0.000023849037837394264,0.08076127347444322,gp
361.7,4.197756392901459,-0.00003491657163718101,0.08076176572587274,gp
361.7,4.244489966222278,-0.000045312310615578495,0.08076227496488284,gp
361.7,4.291223539543097,-0.00005506558044397213,0.08076279747154098,gp
361.7,4.337957112863916,-0.00006420292175943895,0.08076332999760728,gp
361.7,4.384690686184735,-0.0000727481576341298,0.0807638697595309,gp
361.7,4.431424259505553,-0.0000807224525697645,0.08076441442811948,gp
361.7,4.478157832826372,-0.0000881443631584375,0.08076496211546111,gp
361.7,4.524891406147191,-0.0000950298805280897,0.08076551135952706,gp
361.7,4.571624979468009,-0.00010139246466844422,0.08076606110674206,gp
361.7,4.618358552788828,-0.00010724307071084333,0.08076661069267804,gp
361.7,4.665092126109647,-0.00011259016721322355,0.08076715982090148,gp
361.7,4.711825699430466,-0.00011743974647938403,0.08076770853988369,gp
361.7,4.758559272751284,-0.00012179532691963357,0.08076825721776354,gp
361.7,4.805292846072103,-0.0001256579474378451,0.08076880651463199,gp
361.7,4.852026419392922,-0.00012902615380780416,0.08076935735188454,gp
361.7,4.89875999271374,-0.00013189597728033807,0.08076991087805184,gp
482.7,0.1150804346176328,4.490264415740967,4.405023574829102,raw
482.7,0.11758043461723357,-3.165889263153076,4.396515369415283,raw
482.7,0.1444130314438951,3.2442777156829834,6.095372676849365,raw
482.7,0.29563623394305105,1.4505501985549927,3.563826084136963,raw
482.7,0.299536233947921,-3.232923746109009,2.839583158493042,raw
482.7,0.3152036371144726,-2.8365728855133057,2.562981605529785,raw
482.7,0.31570363711635446,-0.621845543384552,2.953000545501709,raw
482.7,0.3228362339473389,1.2703831195831299,3.2764971256256104,raw
482.7,0.3232362339488444,3.0830447673797607,3.2469446659088135,raw
482.7,0.3792030860300295,3.1023054122924805,2.704695463180542,raw
482.7,0.3894030860389938,-0.4057244658470154,2.743168830871582,raw
482.7,0.4293389945548721,-4.559650421142578,2.952153205871582,raw
482.7,1.2398528079078694,-4.54041862487793,3.998685598373413,raw
482.7,1.2533555685086752,3.951300621032715,4.347936153411865,raw
482.7,1.266555568519122,0.6096015572547913,3.877978563308716,raw
482.7,1.2873362339482906,0.23069363832473755,3.0049147605895996,raw
482.7,1.3904036371299182,-4.824515342712402,4.332960605621338,raw
482.7,1.4089356828550414,-3.9554338455200195,3.8240554332733154,raw
482.7,1.54232186951374,1.114450216293335,3.1176769733428955,raw
482.7,1.542721869505437,2.675279140472412,3.069837808609009,raw
482.7,1.671594242804052,-1.5724445581436157,3.5053493976593018,raw
482.7,1.9420622022273533,-3.1434905529022217,3.7960891723632812,raw
482.7,1.9769820878721442,0.8625167012214661,2.459003210067749,raw
482.7,2.001430156491359,-1.0184787511825562,3.8500664234161377,raw
482.7,2.151853358997313,3.3158607482910156,4.095118045806885,raw
482.7,2.4342715913818735,1.2942893505096436,3.564995527267456,raw
482.7,2.452103637123979,3.618530035018921,3.599573850631714,raw
482.7,2.4525036371254845,5.1938700675964355,3.3458147048950195,raw
482.7,2.610592033288184,5.263138294219971,3.568981885910034,raw
482.7,2.781979878361981,-2.359973669052124,2.0383706092834473,raw
482.7,2.836544520928775,-0.3421500027179718,2.7872629165649414,raw
482.7,2.9008622022264685,-2.2032382488250732,2.940223217010498,raw
482.7,3.1289505983877977,-1.616390585899353,9.117664337158203,raw
482.7,3.1353025297766117,5.158793926239014,6.619399070739746,raw
482.7,3.2155804346148953,8.587904930114746,4.491694450378418,raw
482.7,3.277622971682466,8.665362358093262,3.630500555038452,raw
482.7,3.3471710402948713,3.4318108558654785,3.4145162105560303,raw
482.7,3.6664771177570525,1.6086997985839844,3.37359619140625,raw
482.7,3.8073793272766308,-1.0497066974639893,2.7529428005218506,raw
482.7,3.845759992713189,-1.905428409576416,2.201568603515625,raw
482.7,3.917211924101808,-4.702725410461426,3.495042562484741,raw
482.7,4.084867723437525,17.963396072387695,15.080103874206543,raw
482.7,4.124902529783756,-0.37133491039276123,3.3172197341918945,raw
482.7,4.40187104030182,7.140301704406738,5.0149245262146,raw
482.7,4.421335682864019,-5.3025383949279785,2.766697645187378,raw
482.7,4.47885170573653,-4.076453685760498,3.019671678543091,raw
482.7,4.713342311411452,1.4009076356887817,2.886399984359741,raw
482.7,4.920459992707136,3.9489939212799072,4.48208475112915,raw
482.7,4.921859992712405,0.2404714673757553,4.326777935028076,raw
482.7,4.937359992711891,2.598090171813965,3.8294763565063477,raw
482.7,4.956659992715871,-5.110240459442139,3.701702117919922,raw
482.7,4.979567723440599,-0.8389466404914856,2.587939500808716,raw
482.7,4.982767723433026,-0.32569947838783264,2.9224965572357178,raw
482.7,5.346133473343748,-2.230764389038086,6.231821537017822,raw
482.7,5.381435682858219,-6.273112773895264,3.39491605758667,raw
482.7,0.1150804346176328,0.06012456610069497,0.889990869672857,gp
482.7,0.16827594217561853,0.01233596989830088,0.8769435282636492,gp
482.7,0.22147144973360422,-0.0681979514786338,0.843448626730292,gp
482.7,0.27466695729158996,-0.14274366610001243,0.768030630811824,gp
482.7,0.32786246484957565,-0.15571030519095674,0.7156496161337528,gp
482.7,0.3810579724075614,-0.163857696386436,0.746218926069307,gp
482.7,0.4342534799655471,-0.23126603665142226,0.8127691157972379,gp
482.7,0.4874489875235328,-0.2119371970074121,0.8806351332248077,gp
482.7,0.5406444950815186,-0.15613229953578886,0.9218326935619837,gp
482.7,0.5938400026395043,-0.10427165490249109,0.9412657642454509,gp
482.7,0.6470355101974901,-0.06597544689112056,0.9493082653681699,gp
482.7,0.7002310177554757,-0.0405715821441647,0.9523683255473909,gp
482.7,0.7534265253134614,-0.02492807120681966,0.9534583283123492,gp
482.7,0.8066220328714472,-0.0161229680917161,0.9538049571770416,gp
482.7,0.8598175404294328,-0.01215454756168682,0.953833530299699,gp
482.7,0.9130130479874186,-0.012005287694830606,0.9535829376767321,gp
482.7,0.9662085555454043,-0.015562244351449078,0.9527522140457172,gp
482.7,1.01940406310339,-0.02354384403739001,0.9504227448993503,gp
482.7,1.0725995706613758,-0.0373892245731535,0.9443653278968883,gp
482.7,1.1257950782193615,-0.05884728652915444,0.930036857882261,gp
482.7,1.1789905857773473,-0.08856097482358499,0.9010637926942944,gp
482.7,1.2321860933353328,-0.1219290998287468,0.8595211034190099,gp
482.7,1.2853816008933185,-0.16200584614827357,0.8426917393351255,gp
482.7,1.3385771084513043,-0.23705555600302441,0.8598860223979723,gp
482.7,1.39177261600929,-0.2768559038997071,0.868426839824638,gp
482.7,1.4449681235672758,-0.17673156433297785,0.8751106499289432,gp
482.7,1.4981636311252615,-0.011596585206303217,0.8678785185630951,gp
482.7,1.5513591386832473,0.09186885183769194,0.8598580271554438,gp
482.7,1.6045546462412328,0.0665532064778308,0.8808976017703065,gp
482.7,1.6577501537992185,0.000050842789543411586,0.8968069912030798,gp
482.7,1.7109456613572043,-0.04083034149448453,0.9144947225880696,gp
482.7,1.76414116891519,-0.0583170671888432,0.9284315913679955,gp
482.7,1.8173366764731758,-0.07192960013614796,0.9276603034399811,gp
482.7,1.8705321840311615,-0.08507036861995822,0.9084878596570771,gp
482.7,1.9237276915891472,-0.08480015871865619,0.8719464348385773,gp
482.7,1.976923199147133,-0.038060605158614674,0.8471648817947343,gp
482.7,2.0301187067051187,0.031464527514165425,0.8706909835694097,gp
482.7,2.0833142142631043,0.11350642759434806,0.9002206407153817,gp
482.7,2.1365097218210902,0.19283166390891424,0.9132276143774104,gp
482.7,2.1897052293790757,0.23793695715795699,0.9249426905140781,gp
482.7,2.2429007369370617,0.27567070807814353,0.9340517592469898,gp
482.7,2.2960962444950472,0.348146069426106,0.9315756485824754,gp
482.7,2.3492917520530328,0.47003735311060485,0.9134684299058397,gp
482.7,2.4024872596110187,0.6255345992359176,0.8799404439670568,gp
482.7,2.4556827671690042,0.727129806223604,0.859639083315973,gp
482.7,2.50887827472699,0.6664661274616043,0.881804152422009,gp
482.7,2.5620737822849757,0.5525405123129236,0.8975275004586669,gp
482.7,2.6152692898429617,0.3975016465151544,0.898218425260877,gp
482.7,2.668464797400947,0.14800739700797563,0.8951648707904052,gp
482.7,2.7216603049589327,-0.12158069946734855,0.8700240504931946,gp
482.7,2.7748558125169187,-0.3330973904665452,0.8286063810774279,gp
482.7,2.8280513200749042,-0.38696702719859283,0.8224283504276587,gp
482.7,2.88124682763289,-0.34214359705666486,0.8472035113868263,gp
482.7,2.9344423351908757,-0.22241002474462856,0.8845537813846743,gp
482.7,2.9876378427488617,-0.05081518382191772,0.9165286374805408,gp
482.7,3.040833350306847,0.1446223803576018,0.9297995628418496,gp
482.7,3.0940288578648327,0.3674896087649305,0.9273109490635982,gp
482.7,3.1472243654228187,0.6152241818212738,0.9166117328546912,gp
482.7,3.200419872980804,0.8528239011795522,0.9034976592174792,gp
482.7,3.25361538053879,0.9873961313703028,0.891817519673487,gp
482.7,3.3068108880967757,0.941104187817723,0.8898779221248031,gp
482.7,3.3600063956547617,0.7568294671792352,0.9014051663594946,gp
482.7,3.413201903212747,0.5357007196868511,0.9232518384530362,gp
482.7,3.466397410770733,0.35433636623352927,0.9374000783891778,gp
482.7,3.5195929183287187,0.22698199469213956,0.9406419541400162,gp
482.7,3.572788425886704,0.14035033950818893,0.9334923100521338,gp
482.7,3.62598393344469,0.06927597181546309,0.9163143240336499,gp
482.7,3.6791794410026757,-0.027442844112463068,0.8980684585871153,gp
482.7,3.7323749485606617,-0.17902689279044767,0.8819418186019964,gp
482.7,3.785570456118647,-0.3549271750452773,0.847448240848993,gp
482.7,3.838765963676633,-0.4992592410349952,0.8236703281836133,gp
482.7,3.8919614712346187,-0.5370738528282795,0.8473677925702188,gp
482.7,3.9451569787926046,-0.4606334876789343,0.8845267631088958,gp
482.7,3.99835248635059,-0.32155675298665276,0.9117309463532197,gp
482.7,4.051547993908575,-0.20092996784474565,0.9180436940972907,gp
482.7,4.104743501466562,-0.13218739883424968,0.9120394607977694,gp
482.7,4.157939009024547,-0.11645977684865944,0.9174342249889919,gp
482.7,4.211134516582533,-0.13749658363641318,0.9298345656705718,gp
482.7,4.264330024140518,-0.1950385518558197,0.9320748224067166,gp
482.7,4.317525531698504,-0.2929908292418713,0.9190042466244418,gp
482.7,4.37072103925649,-0.43014687590492895,0.8895249072345401,gp
482.7,4.423916546814476,-0.5733794490928503,0.8620840756440763,gp
482.7,4.477112054372461,-0.5843328872674988,0.8693087113805298,gp
482.7,4.530307561930447,-0.44476044788513835,0.8985653116386306,gp
482.7,4.583503069488432,-0.26642148669440185,0.9177931759972869,gp
482.7,4.636698577046419,-0.10815670207738604,0.9169956814203382,gp
482.7,4.689894084604404,0.011200917602393171,0.9029073744392317,gp
482.7,4.74308959216239,0.0654755636568671,0.9007881915706435,gp
482.7,4.796285099720375,0.06554211720256432,0.9041876788379183,gp
482.7,4.849480607278361,0.042707081775105966,0.8839575036990447,gp
482.7,4.902676114836347,-0.005143817115979141,0.8352237272254991,gp
482.7,4.955871622394333,-0.09992094908758803,0.7977390102274956,gp
482.7,5.009067129952318,-0.14884751820815018,0.8289004179381934,gp
482.7,5.062262637510304,-0.14911167057090904,0.887383138551925,gp
482.7,5.11545814506829,-0.15115971480864737,0.9237224011161168,gp
482.7,5.168653652626276,-0.17643552824304326,0.9391992850341371,gp
482.7,5.221849160184261,-0.2348134455157122,0.9413679469148375,gp
482.7,5.275044667742247,-0.3282961829132445,0.933528839260029,gp
482.7,5.328240175300232,-0.4399950799079432,0.9182307408300407,gp
482.7,5.381435682858219,-0.5000841718991508,0.9099413534078686,gp
622.3,0.014462202230719208,20.818195343017578,6.801972389221191,raw
622.3,0.09050252978300921,-19.09932518005371,7.5307111740112305,raw
